timestamp,GSR,PPG
6952.677766545,2476.360595703125,1188.2784423828125
6952.710244408,2476.360595703125,1186.813232421875
6952.711447206,2476.360595703125,1186.08056640625
6952.744268975,2479.08642578125,1186.08056640625
6952.776735385,2479.08642578125,1187.5457763671875
6952.778190415,2479.08642578125,1188.2784423828125
6952.816584121,2479.08642578125,1188.2784423828125
6952.822867819,2479.08642578125,1188.2784423828125
6952.855490449,2479.08642578125,1189.010986328125
6952.856740102,2479.08642578125,1189.010986328125
6952.889238741,2476.360595703125,1189.010986328125
6952.890285804,2481.818115234375,1186.813232421875
6952.922747612,2479.08642578125,1184.6153564453125
6952.955501815,2481.818115234375,1186.813232421875
6952.956489132,2481.818115234375,1184.6153564453125
6952.989005944,2481.818115234375,1183.150146484375
6952.990601514,2481.818115234375,1183.8828125
6953.023132128,2481.818115234375,1183.150146484375
6953.055411872,2479.08642578125,1182.4176025390625
6953.056468995,2479.08642578125,1186.08056640625
6953.111786996,2481.818115234375,1187.5457763671875
6953.112993789,2481.818115234375,1184.6153564453125
6953.113974936,2481.818115234375,1183.8828125
6953.155367626,2481.818115234375,1182.4176025390625
6953.156474828,2484.555908203125,1183.150146484375
6953.189378679,2481.818115234375,1181.6849365234375
6953.190286263,2481.818115234375,1181.6849365234375
6953.222804875,2481.818115234375,1182.4176025390625
6953.255542166,2479.08642578125,1182.4176025390625
6953.257050835,2481.818115234375,1186.08056640625
6953.2890319,2479.08642578125,1183.8828125
6953.294101907,2481.818115234375,1186.813232421875
6953.326659846,2479.08642578125,1183.8828125
6953.327877381,2481.818115234375,1186.813232421875
6953.360472838,2481.818115234375,1184.6153564453125
6953.414086376,2479.08642578125,1183.150146484375
6953.415277903,2479.08642578125,1186.08056640625
6953.416480009,2479.08642578125,1187.5457763671875
6953.44907845,2479.08642578125,1188.2784423828125
6953.453959401,2476.360595703125,1189.010986328125
6953.486783758,2479.08642578125,1186.813232421875
6953.488189509,2476.360595703125,1187.5457763671875
6953.520561723,2479.08642578125,1186.813232421875
6953.552900617,2476.360595703125,1187.5457763671875
6953.554020269,2479.08642578125,1186.813232421875
6953.586536246,2476.360595703125,1187.5457763671875
6953.594233881,2476.360595703125,1186.08056640625
6953.626545367,2476.360595703125,1186.08056640625
6953.62772518,2473.640869140625,1185.3480224609375
6953.660430455,2473.640869140625,1188.2784423828125
6953.722859552,2470.927001953125,1189.7435302734375
6953.724034385,2473.640869140625,1191.94140625
6953.725287029,2470.927001953125,1191.208740234375
6953.757781203,2473.640869140625,1191.94140625
6953.758968898,2470.927001953125,1191.94140625
6953.7955502,2470.927001953125,1192.6739501953125
6953.79649252,2470.927001953125,1193.4066162109375
6953.82915759,2470.927001953125,1193.4066162109375
6953.830225183,2470.927001953125,1193.4066162109375
6953.862774424,2470.927001953125,1193.4066162109375
6953.895476739,2470.927001953125,1193.4066162109375
6953.896786643,2470.927001953125,1192.6739501953125
6953.929061211,2468.21923828125,1192.6739501953125
6953.935275751,2470.927001953125,1196.3370361328125
6953.967768264,2468.21923828125,1194.871826171875
6953.968984482,2468.21923828125,1197.069580078125
6954.015263604,2468.21923828125,1198.5347900390625
6954.016595268,2465.517333984375,1199.2674560546875
6954.04902893,2465.517333984375,1197.069580078125
6954.050122108,2468.21923828125,1197.069580078125
6954.082869794,2465.517333984375,1197.80224609375
6954.115307508,2468.21923828125,1197.069580078125
6954.116462268,2465.517333984375,1197.80224609375
6954.148969596,2465.517333984375,1197.069580078125
6954.150234196,2465.517333984375,1196.3370361328125
6954.174268302,2465.517333984375,1195.6043701171875
6954.20665185,2465.517333984375,1195.6043701171875
6954.214016651,2465.517333984375,1195.6043701171875
6954.246621598,2465.517333984375,1195.6043701171875
6954.27904827,2462.8212890625,1195.6043701171875
6954.28017737,2465.517333984375,1199.2674560546875
6954.316561084,2465.517333984375,1197.80224609375
6954.317751373,2465.517333984375,1197.069580078125
6954.350655269,2462.8212890625,1196.3370361328125
6954.351545048,2465.517333984375,1199.2674560546875
6954.384241385,2462.8212890625,1197.80224609375
6954.435540613,2462.8212890625,1200.0
6954.4369343,2462.8212890625,1201.4652099609375
6954.437762853,2462.8212890625,1201.4652099609375
6954.470311115,2462.8212890625,1202.19775390625
6954.47147831,2460.131103515625,1202.19775390625
6954.504016993,2462.8212890625,1202.930419921875
6954.536702564,2462.8212890625,1202.930419921875
6954.537711404,2462.8212890625,1202.19775390625
6954.570408994,2462.8212890625,1202.19775390625
6954.571400746,2462.8212890625,1202.19775390625
6954.61533696,2462.8212890625,1202.19775390625
6954.616408189,2462.8212890625,1202.19775390625
6954.649302852,2462.8212890625,1202.19775390625
6954.650282013,2462.8212890625,1202.930419921875
6954.682812433,2462.8212890625,1202.19775390625
6954.715420829,2462.8212890625,1202.19775390625
6954.716564151,2462.8212890625,1202.930419921875
6954.749431997,2460.131103515625,1202.19775390625
6954.750279506,2460.131103515625,1203.6629638671875
6954.78288022,2462.8212890625,1203.6629638671875
6954.815456801,2462.8212890625,1202.930419921875
